,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
25642,26099,,Syria,2020-05-07,45.0,3.0
25643,26100,,Syria,2020-05-08,47.0,3.0
25644,26101,,Syria,2020-05-09,47.0,3.0
25645,26102,,Syria,2020-05-10,47.0,3.0
25646,26103,,Syria,2020-05-11,47.0,3.0
25647,26104,,Syria,2020-05-12,47.0,3.0
25648,26107,,Taiwan*,2020-01-22,1.0,0.0
25649,26108,,Taiwan*,2020-01-23,1.0,0.0
25650,26109,,Taiwan*,2020-01-24,3.0,0.0
25651,26110,,Taiwan*,2020-01-25,3.0,0.0
25652,26111,,Taiwan*,2020-01-26,4.0,0.0
25653,26112,,Taiwan*,2020-01-27,5.0,0.0
25654,26113,,Taiwan*,2020-01-28,8.0,0.0
25655,26114,,Taiwan*,2020-01-29,8.0,0.0
25656,26115,,Taiwan*,2020-01-30,9.0,0.0
25657,26116,,Taiwan*,2020-01-31,10.0,0.0
25658,26117,,Taiwan*,2020-02-01,10.0,0.0
25659,26118,,Taiwan*,2020-02-02,10.0,0.0
25660,26119,,Taiwan*,2020-02-03,10.0,0.0
25661,26120,,Taiwan*,2020-02-04,11.0,0.0
25662,26121,,Taiwan*,2020-02-05,11.0,0.0
25663,26122,,Taiwan*,2020-02-06,16.0,0.0
25664,26123,,Taiwan*,2020-02-07,16.0,0.0
25665,26124,,Taiwan*,2020-02-08,17.0,0.0
25666,26125,,Taiwan*,2020-02-09,18.0,0.0
25667,26126,,Taiwan*,2020-02-10,18.0,0.0
25668,26127,,Taiwan*,2020-02-11,18.0,0.0
25669,26128,,Taiwan*,2020-02-12,18.0,0.0
25670,26129,,Taiwan*,2020-02-13,18.0,0.0
25671,26130,,Taiwan*,2020-02-14,18.0,0.0
25672,26131,,Taiwan*,2020-02-15,18.0,0.0
25673,26132,,Taiwan*,2020-02-16,20.0,1.0
25674,26133,,Taiwan*,2020-02-17,22.0,1.0
25675,26134,,Taiwan*,2020-02-18,22.0,1.0
25676,26135,,Taiwan*,2020-02-19,23.0,1.0
25677,26136,,Taiwan*,2020-02-20,24.0,1.0
25678,26137,,Taiwan*,2020-02-21,26.0,1.0
25679,26138,,Taiwan*,2020-02-22,26.0,1.0
25680,26139,,Taiwan*,2020-02-23,28.0,1.0
25681,26140,,Taiwan*,2020-02-24,30.0,1.0
25682,26141,,Taiwan*,2020-02-25,31.0,1.0
25683,26142,,Taiwan*,2020-02-26,32.0,1.0
25684,26143,,Taiwan*,2020-02-27,32.0,1.0
25685,26144,,Taiwan*,2020-02-28,34.0,1.0
25686,26145,,Taiwan*,2020-02-29,39.0,1.0
25687,26146,,Taiwan*,2020-03-01,40.0,1.0
25688,26147,,Taiwan*,2020-03-02,41.0,1.0
25689,26148,,Taiwan*,2020-03-03,42.0,1.0
25690,26149,,Taiwan*,2020-03-04,42.0,1.0
25691,26150,,Taiwan*,2020-03-05,44.0,1.0
25692,26151,,Taiwan*,2020-03-06,45.0,1.0
25693,26152,,Taiwan*,2020-03-07,45.0,1.0
25694,26153,,Taiwan*,2020-03-08,45.0,1.0
25695,26154,,Taiwan*,2020-03-09,45.0,1.0
25696,26155,,Taiwan*,2020-03-10,47.0,1.0
25697,26156,,Taiwan*,2020-03-11,48.0,1.0
25698,26157,,Taiwan*,2020-03-12,49.0,1.0
25699,26158,,Taiwan*,2020-03-13,50.0,1.0
25700,26159,,Taiwan*,2020-03-14,53.0,1.0
25701,26160,,Taiwan*,2020-03-15,59.0,1.0
25702,26161,,Taiwan*,2020-03-16,67.0,1.0
25703,26162,,Taiwan*,2020-03-17,77.0,1.0
25704,26163,,Taiwan*,2020-03-18,100.0,1.0
25705,26164,,Taiwan*,2020-03-19,108.0,1.0
25706,26165,,Taiwan*,2020-03-20,135.0,2.0
25707,26166,,Taiwan*,2020-03-21,153.0,2.0
25708,26167,,Taiwan*,2020-03-22,169.0,2.0
25709,26168,,Taiwan*,2020-03-23,195.0,2.0
25710,26169,,Taiwan*,2020-03-24,215.0,2.0
25711,26170,,Taiwan*,2020-03-25,235.0,2.0
25712,26171,,Taiwan*,2020-03-26,252.0,2.0
25713,26172,,Taiwan*,2020-03-27,267.0,2.0
25714,26173,,Taiwan*,2020-03-28,283.0,2.0
25715,26174,,Taiwan*,2020-03-29,298.0,2.0
25716,26175,,Taiwan*,2020-03-30,306.0,5.0
25717,26176,,Taiwan*,2020-03-31,322.0,5.0
25718,26177,,Taiwan*,2020-04-01,329.0,5.0
25719,26178,,Taiwan*,2020-04-02,339.0,5.0
25720,26179,,Taiwan*,2020-04-03,348.0,5.0
25721,26180,,Taiwan*,2020-04-04,355.0,5.0
25722,26181,,Taiwan*,2020-04-05,363.0,5.0
25723,26182,,Taiwan*,2020-04-06,373.0,5.0
25724,26183,,Taiwan*,2020-04-07,376.0,5.0
25725,26184,,Taiwan*,2020-04-08,379.0,5.0
25726,26185,,Taiwan*,2020-04-09,380.0,5.0
25727,26186,,Taiwan*,2020-04-10,382.0,6.0
25728,26187,,Taiwan*,2020-04-11,385.0,6.0
25729,26188,,Taiwan*,2020-04-12,388.0,6.0
25730,26189,,Taiwan*,2020-04-13,393.0,6.0
25731,26190,,Taiwan*,2020-04-14,393.0,6.0
25732,26191,,Taiwan*,2020-04-15,395.0,6.0
25733,26192,,Taiwan*,2020-04-16,395.0,6.0
25734,26193,,Taiwan*,2020-04-17,395.0,6.0
25735,26194,,Taiwan*,2020-04-18,398.0,6.0
25736,26195,,Taiwan*,2020-04-19,420.0,6.0
25737,26196,,Taiwan*,2020-04-20,422.0,6.0
25738,26197,,Taiwan*,2020-04-21,425.0,6.0
25739,26198,,Taiwan*,2020-04-22,426.0,6.0
25740,26199,,Taiwan*,2020-04-23,427.0,6.0
25741,26200,,Taiwan*,2020-04-24,428.0,6.0
25742,26201,,Taiwan*,2020-04-25,429.0,6.0
25743,26202,,Taiwan*,2020-04-26,429.0,6.0
25744,26203,,Taiwan*,2020-04-27,429.0,6.0
25745,26204,,Taiwan*,2020-04-28,429.0,6.0
25746,26205,,Taiwan*,2020-04-29,429.0,6.0
25747,26206,,Taiwan*,2020-04-30,429.0,6.0
25748,26207,,Taiwan*,2020-05-01,429.0,6.0
25749,26208,,Taiwan*,2020-05-02,432.0,6.0
25750,26209,,Taiwan*,2020-05-03,436.0,6.0
25751,26210,,Taiwan*,2020-05-04,438.0,6.0
25752,26211,,Taiwan*,2020-05-05,438.0,6.0
25753,26212,,Taiwan*,2020-05-06,439.0,6.0
25754,26213,,Taiwan*,2020-05-07,440.0,6.0
25755,26214,,Taiwan*,2020-05-08,440.0,6.0
25756,26215,,Taiwan*,2020-05-09,440.0,6.0
25757,26216,,Taiwan*,2020-05-10,440.0,6.0
25758,26217,,Taiwan*,2020-05-11,440.0,7.0
25759,26218,,Taiwan*,2020-05-12,440.0,7.0
25760,26221,,Tanzania,2020-01-22,0.0,0.0
25761,26222,,Tanzania,2020-01-23,0.0,0.0
25762,26223,,Tanzania,2020-01-24,0.0,0.0
25763,26224,,Tanzania,2020-01-25,0.0,0.0
25764,26225,,Tanzania,2020-01-26,0.0,0.0
25765,26226,,Tanzania,2020-01-27,0.0,0.0
25766,26227,,Tanzania,2020-01-28,0.0,0.0
25767,26228,,Tanzania,2020-01-29,0.0,0.0
25768,26229,,Tanzania,2020-01-30,0.0,0.0
25769,26230,,Tanzania,2020-01-31,0.0,0.0
25770,26231,,Tanzania,2020-02-01,0.0,0.0
25771,26232,,Tanzania,2020-02-02,0.0,0.0
25772,26233,,Tanzania,2020-02-03,0.0,0.0
25773,26234,,Tanzania,2020-02-04,0.0,0.0
25774,26235,,Tanzania,2020-02-05,0.0,0.0
25775,26236,,Tanzania,2020-02-06,0.0,0.0
25776,26237,,Tanzania,2020-02-07,0.0,0.0
25777,26238,,Tanzania,2020-02-08,0.0,0.0
25778,26239,,Tanzania,2020-02-09,0.0,0.0
25779,26240,,Tanzania,2020-02-10,0.0,0.0
25780,26241,,Tanzania,2020-02-11,0.0,0.0
25781,26242,,Tanzania,2020-02-12,0.0,0.0
25782,26243,,Tanzania,2020-02-13,0.0,0.0
25783,26244,,Tanzania,2020-02-14,0.0,0.0
25784,26245,,Tanzania,2020-02-15,0.0,0.0
25785,26246,,Tanzania,2020-02-16,0.0,0.0
25786,26247,,Tanzania,2020-02-17,0.0,0.0
25787,26248,,Tanzania,2020-02-18,0.0,0.0
25788,26249,,Tanzania,2020-02-19,0.0,0.0
25789,26250,,Tanzania,2020-02-20,0.0,0.0
25790,26251,,Tanzania,2020-02-21,0.0,0.0
25791,26252,,Tanzania,2020-02-22,0.0,0.0
25792,26253,,Tanzania,2020-02-23,0.0,0.0
25793,26254,,Tanzania,2020-02-24,0.0,0.0
25794,26255,,Tanzania,2020-02-25,0.0,0.0
25795,26256,,Tanzania,2020-02-26,0.0,0.0
25796,26257,,Tanzania,2020-02-27,0.0,0.0
25797,26258,,Tanzania,2020-02-28,0.0,0.0
25798,26259,,Tanzania,2020-02-29,0.0,0.0
25799,26260,,Tanzania,2020-03-01,0.0,0.0
25800,26261,,Tanzania,2020-03-02,0.0,0.0
25801,26262,,Tanzania,2020-03-03,0.0,0.0
25802,26263,,Tanzania,2020-03-04,0.0,0.0
25803,26264,,Tanzania,2020-03-05,0.0,0.0
25804,26265,,Tanzania,2020-03-06,0.0,0.0
25805,26266,,Tanzania,2020-03-07,0.0,0.0
25806,26267,,Tanzania,2020-03-08,0.0,0.0
25807,26268,,Tanzania,2020-03-09,0.0,0.0
25808,26269,,Tanzania,2020-03-10,0.0,0.0
25809,26270,,Tanzania,2020-03-11,0.0,0.0
25810,26271,,Tanzania,2020-03-12,0.0,0.0
25811,26272,,Tanzania,2020-03-13,0.0,0.0
25812,26273,,Tanzania,2020-03-14,0.0,0.0
25813,26274,,Tanzania,2020-03-15,0.0,0.0
25814,26275,,Tanzania,2020-03-16,1.0,0.0
25815,26276,,Tanzania,2020-03-17,1.0,0.0
25816,26277,,Tanzania,2020-03-18,3.0,0.0
25817,26278,,Tanzania,2020-03-19,6.0,0.0
25818,26279,,Tanzania,2020-03-20,6.0,0.0
25819,26280,,Tanzania,2020-03-21,6.0,0.0
25820,26281,,Tanzania,2020-03-22,12.0,0.0
25821,26282,,Tanzania,2020-03-23,12.0,0.0
25822,26283,,Tanzania,2020-03-24,12.0,0.0
25823,26284,,Tanzania,2020-03-25,12.0,0.0
25824,26285,,Tanzania,2020-03-26,13.0,0.0
25825,26286,,Tanzania,2020-03-27,13.0,0.0
25826,26287,,Tanzania,2020-03-28,14.0,0.0
25827,26288,,Tanzania,2020-03-29,14.0,0.0
25828,26289,,Tanzania,2020-03-30,19.0,0.0
25829,26290,,Tanzania,2020-03-31,19.0,1.0
25830,26291,,Tanzania,2020-04-01,20.0,1.0
25831,26292,,Tanzania,2020-04-02,20.0,1.0
25832,26293,,Tanzania,2020-04-03,20.0,1.0
25833,26294,,Tanzania,2020-04-04,20.0,1.0
25834,26295,,Tanzania,2020-04-05,22.0,1.0
25835,26296,,Tanzania,2020-04-06,24.0,1.0
25836,26297,,Tanzania,2020-04-07,24.0,1.0
25837,26298,,Tanzania,2020-04-08,25.0,1.0
25838,26299,,Tanzania,2020-04-09,25.0,1.0
25839,26300,,Tanzania,2020-04-10,32.0,3.0
25840,26301,,Tanzania,2020-04-11,32.0,3.0
25841,26302,,Tanzania,2020-04-12,32.0,3.0
25842,26303,,Tanzania,2020-04-13,49.0,3.0
25843,26304,,Tanzania,2020-04-14,53.0,3.0
25844,26305,,Tanzania,2020-04-15,88.0,4.0
25845,26306,,Tanzania,2020-04-16,94.0,4.0
25846,26307,,Tanzania,2020-04-17,147.0,5.0
25847,26308,,Tanzania,2020-04-18,147.0,5.0
25848,26309,,Tanzania,2020-04-19,170.0,7.0
25849,26310,,Tanzania,2020-04-20,254.0,10.0
25850,26311,,Tanzania,2020-04-21,254.0,10.0
25851,26312,,Tanzania,2020-04-22,284.0,10.0
25852,26313,,Tanzania,2020-04-23,284.0,10.0
25853,26314,,Tanzania,2020-04-24,299.0,10.0
25854,26315,,Tanzania,2020-04-25,299.0,10.0
25855,26316,,Tanzania,2020-04-26,299.0,10.0
25856,26317,,Tanzania,2020-04-27,299.0,10.0
25857,26318,,Tanzania,2020-04-28,299.0,10.0
25858,26319,,Tanzania,2020-04-29,480.0,16.0
25859,26320,,Tanzania,2020-04-30,480.0,16.0
25860,26321,,Tanzania,2020-05-01,480.0,16.0
25861,26322,,Tanzania,2020-05-02,480.0,16.0
25862,26323,,Tanzania,2020-05-03,480.0,16.0
25863,26324,,Tanzania,2020-05-04,480.0,16.0
25864,26325,,Tanzania,2020-05-05,480.0,16.0
25865,26326,,Tanzania,2020-05-06,480.0,16.0
25866,26327,,Tanzania,2020-05-07,480.0,16.0
25867,26328,,Tanzania,2020-05-08,509.0,21.0
25868,26329,,Tanzania,2020-05-09,509.0,21.0
25869,26330,,Tanzania,2020-05-10,509.0,21.0
25870,26331,,Tanzania,2020-05-11,509.0,21.0
25871,26332,,Tanzania,2020-05-12,509.0,21.0
25872,26335,,Thailand,2020-01-22,2.0,0.0
25873,26336,,Thailand,2020-01-23,3.0,0.0
25874,26337,,Thailand,2020-01-24,5.0,0.0
25875,26338,,Thailand,2020-01-25,7.0,0.0
25876,26339,,Thailand,2020-01-26,8.0,0.0
25877,26340,,Thailand,2020-01-27,8.0,0.0
25878,26341,,Thailand,2020-01-28,14.0,0.0
25879,26342,,Thailand,2020-01-29,14.0,0.0
25880,26343,,Thailand,2020-01-30,14.0,0.0
25881,26344,,Thailand,2020-01-31,19.0,0.0
25882,26345,,Thailand,2020-02-01,19.0,0.0
25883,26346,,Thailand,2020-02-02,19.0,0.0
25884,26347,,Thailand,2020-02-03,19.0,0.0
25885,26348,,Thailand,2020-02-04,25.0,0.0
25886,26349,,Thailand,2020-02-05,25.0,0.0
25887,26350,,Thailand,2020-02-06,25.0,0.0
25888,26351,,Thailand,2020-02-07,25.0,0.0
25889,26352,,Thailand,2020-02-08,32.0,0.0
25890,26353,,Thailand,2020-02-09,32.0,0.0
25891,26354,,Thailand,2020-02-10,32.0,0.0
25892,26355,,Thailand,2020-02-11,33.0,0.0
25893,26356,,Thailand,2020-02-12,33.0,0.0
25894,26357,,Thailand,2020-02-13,33.0,0.0
25895,26358,,Thailand,2020-02-14,33.0,0.0
25896,26359,,Thailand,2020-02-15,33.0,0.0
25897,26360,,Thailand,2020-02-16,34.0,0.0
25898,26361,,Thailand,2020-02-17,35.0,0.0
25899,26362,,Thailand,2020-02-18,35.0,0.0
25900,26363,,Thailand,2020-02-19,35.0,0.0
25901,26364,,Thailand,2020-02-20,35.0,0.0
25902,26365,,Thailand,2020-02-21,35.0,0.0
25903,26366,,Thailand,2020-02-22,35.0,0.0
25904,26367,,Thailand,2020-02-23,35.0,0.0
25905,26368,,Thailand,2020-02-24,35.0,0.0
25906,26369,,Thailand,2020-02-25,37.0,0.0
25907,26370,,Thailand,2020-02-26,40.0,0.0
25908,26371,,Thailand,2020-02-27,40.0,0.0
25909,26372,,Thailand,2020-02-28,41.0,0.0
25910,26373,,Thailand,2020-02-29,42.0,0.0
25911,26374,,Thailand,2020-03-01,42.0,1.0
25912,26375,,Thailand,2020-03-02,43.0,1.0
25913,26376,,Thailand,2020-03-03,43.0,1.0
25914,26377,,Thailand,2020-03-04,43.0,1.0
25915,26378,,Thailand,2020-03-05,47.0,1.0
25916,26379,,Thailand,2020-03-06,48.0,1.0
25917,26380,,Thailand,2020-03-07,50.0,1.0
25918,26381,,Thailand,2020-03-08,50.0,1.0
25919,26382,,Thailand,2020-03-09,50.0,1.0
25920,26383,,Thailand,2020-03-10,53.0,1.0
25921,26384,,Thailand,2020-03-11,59.0,1.0
25922,26385,,Thailand,2020-03-12,70.0,1.0
25923,26386,,Thailand,2020-03-13,75.0,1.0
25924,26387,,Thailand,2020-03-14,82.0,1.0
25925,26388,,Thailand,2020-03-15,114.0,1.0
25926,26389,,Thailand,2020-03-16,147.0,1.0
25927,26390,,Thailand,2020-03-17,177.0,1.0
25928,26391,,Thailand,2020-03-18,212.0,1.0
25929,26392,,Thailand,2020-03-19,272.0,1.0
25930,26393,,Thailand,2020-03-20,322.0,1.0
25931,26394,,Thailand,2020-03-21,411.0,1.0
25932,26395,,Thailand,2020-03-22,599.0,1.0
25933,26396,,Thailand,2020-03-23,721.0,1.0
25934,26397,,Thailand,2020-03-24,827.0,4.0
25935,26398,,Thailand,2020-03-25,934.0,4.0
25936,26399,,Thailand,2020-03-26,1045.0,4.0
25937,26400,,Thailand,2020-03-27,1136.0,5.0
25938,26401,,Thailand,2020-03-28,1245.0,6.0
25939,26402,,Thailand,2020-03-29,1388.0,7.0
25940,26403,,Thailand,2020-03-30,1524.0,9.0
25941,26404,,Thailand,2020-03-31,1651.0,10.0
25942,26405,,Thailand,2020-04-01,1771.0,12.0
25943,26406,,Thailand,2020-04-02,1875.0,15.0
25944,26407,,Thailand,2020-04-03,1978.0,19.0
25945,26408,,Thailand,2020-04-04,2067.0,20.0
25946,26409,,Thailand,2020-04-05,2169.0,23.0
25947,26410,,Thailand,2020-04-06,2220.0,26.0
25948,26411,,Thailand,2020-04-07,2258.0,27.0
25949,26412,,Thailand,2020-04-08,2369.0,30.0
25950,26413,,Thailand,2020-04-09,2423.0,32.0
25951,26414,,Thailand,2020-04-10,2473.0,33.0
25952,26415,,Thailand,2020-04-11,2518.0,35.0
25953,26416,,Thailand,2020-04-12,2551.0,38.0
25954,26417,,Thailand,2020-04-13,2579.0,40.0
25955,26418,,Thailand,2020-04-14,2613.0,41.0
25956,26419,,Thailand,2020-04-15,2643.0,43.0
25957,26420,,Thailand,2020-04-16,2672.0,46.0
25958,26421,,Thailand,2020-04-17,2700.0,47.0
25959,26422,,Thailand,2020-04-18,2733.0,47.0
25960,26423,,Thailand,2020-04-19,2765.0,47.0
25961,26424,,Thailand,2020-04-20,2792.0,47.0
25962,26425,,Thailand,2020-04-21,2811.0,48.0
25963,26426,,Thailand,2020-04-22,2826.0,49.0
25964,26427,,Thailand,2020-04-23,2839.0,50.0
25965,26428,,Thailand,2020-04-24,2907.0,51.0
25966,26429,,Thailand,2020-04-25,2907.0,51.0
25967,26430,,Thailand,2020-04-26,2922.0,51.0
25968,26431,,Thailand,2020-04-27,2931.0,52.0
25969,26432,,Thailand,2020-04-28,2938.0,54.0
25970,26433,,Thailand,2020-04-29,2947.0,54.0
25971,26434,,Thailand,2020-04-30,2954.0,54.0
25972,26435,,Thailand,2020-05-01,2960.0,54.0
25973,26436,,Thailand,2020-05-02,2966.0,54.0
25974,26437,,Thailand,2020-05-03,2969.0,54.0
25975,26438,,Thailand,2020-05-04,2987.0,54.0
25976,26439,,Thailand,2020-05-05,2988.0,54.0
25977,26440,,Thailand,2020-05-06,2989.0,55.0
25978,26441,,Thailand,2020-05-07,2992.0,55.0
25979,26442,,Thailand,2020-05-08,3000.0,55.0
25980,26443,,Thailand,2020-05-09,3004.0,56.0
25981,26444,,Thailand,2020-05-10,3009.0,56.0
25982,26445,,Thailand,2020-05-11,3015.0,56.0
25983,26446,,Thailand,2020-05-12,3017.0,56.0
25984,26449,,Timor-Leste,2020-01-22,0.0,0.0
25985,26450,,Timor-Leste,2020-01-23,0.0,0.0
25986,26451,,Timor-Leste,2020-01-24,0.0,0.0
25987,26452,,Timor-Leste,2020-01-25,0.0,0.0
25988,26453,,Timor-Leste,2020-01-26,0.0,0.0
25989,26454,,Timor-Leste,2020-01-27,0.0,0.0
25990,26455,,Timor-Leste,2020-01-28,0.0,0.0
25991,26456,,Timor-Leste,2020-01-29,0.0,0.0
25992,26457,,Timor-Leste,2020-01-30,0.0,0.0
25993,26458,,Timor-Leste,2020-01-31,0.0,0.0
25994,26459,,Timor-Leste,2020-02-01,0.0,0.0
25995,26460,,Timor-Leste,2020-02-02,0.0,0.0
25996,26461,,Timor-Leste,2020-02-03,0.0,0.0
25997,26462,,Timor-Leste,2020-02-04,0.0,0.0
25998,26463,,Timor-Leste,2020-02-05,0.0,0.0
25999,26464,,Timor-Leste,2020-02-06,0.0,0.0
26000,26465,,Timor-Leste,2020-02-07,0.0,0.0
26001,26466,,Timor-Leste,2020-02-08,0.0,0.0
26002,26467,,Timor-Leste,2020-02-09,0.0,0.0
26003,26468,,Timor-Leste,2020-02-10,0.0,0.0
26004,26469,,Timor-Leste,2020-02-11,0.0,0.0
26005,26470,,Timor-Leste,2020-02-12,0.0,0.0
26006,26471,,Timor-Leste,2020-02-13,0.0,0.0
26007,26472,,Timor-Leste,2020-02-14,0.0,0.0
26008,26473,,Timor-Leste,2020-02-15,0.0,0.0
26009,26474,,Timor-Leste,2020-02-16,0.0,0.0
26010,26475,,Timor-Leste,2020-02-17,0.0,0.0
26011,26476,,Timor-Leste,2020-02-18,0.0,0.0
26012,26477,,Timor-Leste,2020-02-19,0.0,0.0
26013,26478,,Timor-Leste,2020-02-20,0.0,0.0
26014,26479,,Timor-Leste,2020-02-21,0.0,0.0
26015,26480,,Timor-Leste,2020-02-22,0.0,0.0
26016,26481,,Timor-Leste,2020-02-23,0.0,0.0
26017,26482,,Timor-Leste,2020-02-24,0.0,0.0
26018,26483,,Timor-Leste,2020-02-25,0.0,0.0
26019,26484,,Timor-Leste,2020-02-26,0.0,0.0
26020,26485,,Timor-Leste,2020-02-27,0.0,0.0
26021,26486,,Timor-Leste,2020-02-28,0.0,0.0
26022,26487,,Timor-Leste,2020-02-29,0.0,0.0
26023,26488,,Timor-Leste,2020-03-01,0.0,0.0
26024,26489,,Timor-Leste,2020-03-02,0.0,0.0
26025,26490,,Timor-Leste,2020-03-03,0.0,0.0
26026,26491,,Timor-Leste,2020-03-04,0.0,0.0
26027,26492,,Timor-Leste,2020-03-05,0.0,0.0
26028,26493,,Timor-Leste,2020-03-06,0.0,0.0
26029,26494,,Timor-Leste,2020-03-07,0.0,0.0
26030,26495,,Timor-Leste,2020-03-08,0.0,0.0
26031,26496,,Timor-Leste,2020-03-09,0.0,0.0
26032,26497,,Timor-Leste,2020-03-10,0.0,0.0
26033,26498,,Timor-Leste,2020-03-11,0.0,0.0
26034,26499,,Timor-Leste,2020-03-12,0.0,0.0
26035,26500,,Timor-Leste,2020-03-13,0.0,0.0
26036,26501,,Timor-Leste,2020-03-14,0.0,0.0
26037,26502,,Timor-Leste,2020-03-15,0.0,0.0
26038,26503,,Timor-Leste,2020-03-16,0.0,0.0
26039,26504,,Timor-Leste,2020-03-17,0.0,0.0
26040,26505,,Timor-Leste,2020-03-18,0.0,0.0
26041,26506,,Timor-Leste,2020-03-19,0.0,0.0
26042,26507,,Timor-Leste,2020-03-20,0.0,0.0
26043,26508,,Timor-Leste,2020-03-21,0.0,0.0
26044,26509,,Timor-Leste,2020-03-22,1.0,0.0
26045,26510,,Timor-Leste,2020-03-23,1.0,0.0
26046,26511,,Timor-Leste,2020-03-24,1.0,0.0
26047,26512,,Timor-Leste,2020-03-25,1.0,0.0
26048,26513,,Timor-Leste,2020-03-26,1.0,0.0
26049,26514,,Timor-Leste,2020-03-27,1.0,0.0
26050,26515,,Timor-Leste,2020-03-28,1.0,0.0
26051,26516,,Timor-Leste,2020-03-29,1.0,0.0
26052,26517,,Timor-Leste,2020-03-30,1.0,0.0
26053,26518,,Timor-Leste,2020-03-31,1.0,0.0
26054,26519,,Timor-Leste,2020-04-01,1.0,0.0
26055,26520,,Timor-Leste,2020-04-02,1.0,0.0
26056,26521,,Timor-Leste,2020-04-03,1.0,0.0
26057,26522,,Timor-Leste,2020-04-04,1.0,0.0
26058,26523,,Timor-Leste,2020-04-05,1.0,0.0
26059,26524,,Timor-Leste,2020-04-06,1.0,0.0
26060,26525,,Timor-Leste,2020-04-07,1.0,0.0
26061,26526,,Timor-Leste,2020-04-08,1.0,0.0
26062,26527,,Timor-Leste,2020-04-09,1.0,0.0
26063,26528,,Timor-Leste,2020-04-10,2.0,0.0
26064,26529,,Timor-Leste,2020-04-11,2.0,0.0
26065,26530,,Timor-Leste,2020-04-12,2.0,0.0
26066,26531,,Timor-Leste,2020-04-13,4.0,0.0
26067,26532,,Timor-Leste,2020-04-14,6.0,0.0
26068,26533,,Timor-Leste,2020-04-15,8.0,0.0
26069,26534,,Timor-Leste,2020-04-16,18.0,0.0
26070,26535,,Timor-Leste,2020-04-17,18.0,0.0
26071,26536,,Timor-Leste,2020-04-18,18.0,0.0
26072,26537,,Timor-Leste,2020-04-19,19.0,0.0
26073,26538,,Timor-Leste,2020-04-20,22.0,0.0
26074,26539,,Timor-Leste,2020-04-21,23.0,0.0
26075,26540,,Timor-Leste,2020-04-22,23.0,0.0
26076,26541,,Timor-Leste,2020-04-23,23.0,0.0
26077,26542,,Timor-Leste,2020-04-24,24.0,0.0
26078,26543,,Timor-Leste,2020-04-25,24.0,0.0
26079,26544,,Timor-Leste,2020-04-26,24.0,0.0
26080,26545,,Timor-Leste,2020-04-27,24.0,0.0
26081,26546,,Timor-Leste,2020-04-28,24.0,0.0
26082,26547,,Timor-Leste,2020-04-29,24.0,0.0
26083,26548,,Timor-Leste,2020-04-30,24.0,0.0
26084,26549,,Timor-Leste,2020-05-01,24.0,0.0
26085,26550,,Timor-Leste,2020-05-02,24.0,0.0
26086,26551,,Timor-Leste,2020-05-03,24.0,0.0
26087,26552,,Timor-Leste,2020-05-04,24.0,0.0
26088,26553,,Timor-Leste,2020-05-05,24.0,0.0
26089,26554,,Timor-Leste,2020-05-06,24.0,0.0
26090,26555,,Timor-Leste,2020-05-07,24.0,0.0
26091,26556,,Timor-Leste,2020-05-08,24.0,0.0
26092,26557,,Timor-Leste,2020-05-09,24.0,0.0
26093,26558,,Timor-Leste,2020-05-10,24.0,0.0
26094,26559,,Timor-Leste,2020-05-11,24.0,0.0
26095,26560,,Timor-Leste,2020-05-12,24.0,0.0
26096,26563,,Togo,2020-01-22,0.0,0.0
26097,26564,,Togo,2020-01-23,0.0,0.0
26098,26565,,Togo,2020-01-24,0.0,0.0
26099,26566,,Togo,2020-01-25,0.0,0.0
26100,26567,,Togo,2020-01-26,0.0,0.0
26101,26568,,Togo,2020-01-27,0.0,0.0
26102,26569,,Togo,2020-01-28,0.0,0.0
26103,26570,,Togo,2020-01-29,0.0,0.0
26104,26571,,Togo,2020-01-30,0.0,0.0
26105,26572,,Togo,2020-01-31,0.0,0.0
26106,26573,,Togo,2020-02-01,0.0,0.0
26107,26574,,Togo,2020-02-02,0.0,0.0
26108,26575,,Togo,2020-02-03,0.0,0.0
26109,26576,,Togo,2020-02-04,0.0,0.0
26110,26577,,Togo,2020-02-05,0.0,0.0
26111,26578,,Togo,2020-02-06,0.0,0.0
26112,26579,,Togo,2020-02-07,0.0,0.0
26113,26580,,Togo,2020-02-08,0.0,0.0
26114,26581,,Togo,2020-02-09,0.0,0.0
26115,26582,,Togo,2020-02-10,0.0,0.0
26116,26583,,Togo,2020-02-11,0.0,0.0
26117,26584,,Togo,2020-02-12,0.0,0.0
26118,26585,,Togo,2020-02-13,0.0,0.0
26119,26586,,Togo,2020-02-14,0.0,0.0
26120,26587,,Togo,2020-02-15,0.0,0.0
26121,26588,,Togo,2020-02-16,0.0,0.0
26122,26589,,Togo,2020-02-17,0.0,0.0
26123,26590,,Togo,2020-02-18,0.0,0.0
26124,26591,,Togo,2020-02-19,0.0,0.0
26125,26592,,Togo,2020-02-20,0.0,0.0
26126,26593,,Togo,2020-02-21,0.0,0.0
26127,26594,,Togo,2020-02-22,0.0,0.0
26128,26595,,Togo,2020-02-23,0.0,0.0
26129,26596,,Togo,2020-02-24,0.0,0.0
26130,26597,,Togo,2020-02-25,0.0,0.0
26131,26598,,Togo,2020-02-26,0.0,0.0
26132,26599,,Togo,2020-02-27,0.0,0.0
26133,26600,,Togo,2020-02-28,0.0,0.0
